POSIX,source,app,x_x0,y_y0,t_t0
1499184289,145,2,-0.143828404,0.011217198,1
1499198267,30,2,-0.025749238,0.101513511,0
1499201842,55,2,0.065032073,-0.103048481,1
1499242350,41,2,-0.081817657,0.060490064,0
1499243457,98,2,-0.037641439,0.167857677,0
1499245344,99,2,-0.004860642,0.23697032,2
1499246100,58,2,0.14459911,0.111154321,0
1499251809,73,2,-0.091775247,0.110984007,0
1499256484,118,2,0.150754728,-0.031660164,0
1499257687,13,2,-0.0774816,0.062230713,1
1499267915,87,2,-0.055711055,-0.163241712,0
1499271713,44,2,0.104374669,-0.095016832,0
1499272666,42,2,-0.111591815,0.00248122,0
1499274066,130,2,0.035491856,0.15428784,0
1499274344,86,2,-0.167654517,0.030975496,0
1499276676,28,2,-0.165624039,-0.031065753,0
1499278075,55,2,-0.052731307,0.024222871,3
1499333136,76,2,0.03366749,-0.132280972,0
1499340628,49,2,0.060615772,0.129381693,0
1499340632,11,2,0.038594137,0.156137751,0
1499345094,64,2,-0.049441332,0.011785862,1
1499345934,74,2,-0.066100359,-0.23366267,0
1499351925,91,2,-0.008032856,0.099935467,0
1499354151,137,2,0.184269681,0.059454288,0
1499354367,39,2,0.069335178,-0.062764713,0
1499356313,59,2,0.241234275,-0.162929425,0
1499363461,45,2,-0.125899106,-0.015421174,0
1499364664,59,2,0.035111985,-0.051243046,1
1499372356,101,2,-0.008475697,-0.066000186,1
1499372836,29,2,-0.043796821,0.017135154,0
1499414511,137,2,0.054111356,-0.022197939,0
1499414813,8,2,-0.07567635,-0.042504888,0
1499415143,148,2,0.078236563,0.049010951,0
1499422986,59,2,-0.026069084,-0.096934442,0
1499425982,149,2,0.117862902,-0.110684625,0
1499426049,120,2,0.042226077,0.013980092,0
1499427731,81,2,0.023524989,-0.019088696,1
1499429645,78,2,-0.200889501,0.106254226,0
1499433432,49,2,0.11501677,-0.00942362,0
1499440181,31,2,0.043488042,-0.0057429,3
1499447260,87,2,0.264397723,0.12641425,1
1499458409,33,2,0.005525857,0.086088302,0
1499458750,116,2,-0.195000311,-0.075696184,2
1499502069,126,2,0.052662791,0.327586608,1
1499503302,75,2,0.079758444,-0.029164759,0
1499511078,141,2,-0.042253969,-0.129899921,1
1499518767,11,2,0.056085515,0.067474428,2
1499531708,67,2,-0.052455478,-0.003422666,1
1499534814,60,2,-0.028813834,0.055080896,0
1499537471,154,2,0.056372924,0.014081151,0
1499588463,36,2,-0.046777191,0.085337796,1
1499597962,23,2,-0.079048122,-0.040904427,2
1499609548,8,2,0.051169762,0.0815163,1
1499610675,144,2,0.077910422,0.053608896,1
1499610962,145,2,0.041427502,0.005094743,0
1499616064,151,2,0.04431612,0.022758296,0
1499622334,4,2,0.14547873,0.096511319,0
1499631191,54,2,0.0390144,0.164377314,0
1499674735,2,2,0.126332199,-0.035945169,0
1499675372,59,2,0.156977795,0.116497757,0
1499677688,42,2,0.167773132,0.186874739,0
1499681906,54,2,0.057288138,0.193140035,1
1499682186,146,2,-0.183369769,-0.126919259,2
1499686135,69,2,-0.060228228,0.046770336,0
1499686687,109,2,0.128464647,0.037196446,0
1499687460,121,2,0.046782121,-0.066824366,2
1499691176,40,2,-0.023100363,0.008606266,4
1499693178,7,2,-0.080773146,-0.077907974,0
1499698883,43,2,0.030860931,-0.048769307,0
1499700958,20,2,-0.045186307,-0.0756122,0
1499704070,85,2,-0.044939455,-0.133498771,1
1499705682,145,2,-0.211649063,0.008648723,0
1499707598,43,2,-0.0067785,0.025490849,0
1499713880,119,2,-0.038042724,0.042503063,2
1499763531,50,2,0.0441173,0.002589339,2
1499763875,78,2,-0.021976839,0.027516964,0
1499765798,78,2,0.084414316,0.065422904,1
1499766749,69,2,-0.002780468,-0.016058927,0
1499767468,12,2,0.070725201,0.059742474,0
1499770602,36,2,-0.206960971,0.036483173,0
1499772603,52,2,0.032269772,-0.234680468,0
1499776520,128,2,0.021784607,-0.081651732,0
1499783470,127,2,0.00590745,-0.06493825,1
1499785176,142,2,0.124196586,0.034036998,0
1499796426,82,2,-0.152366179,-0.062477703,4
1499797864,26,2,-0.059776983,0.023457119,0
1499801498,2,2,-0.108331102,-0.085425246,0
1499801734,62,2,-0.021721015,0.018864183,0
1499804317,55,2,0.166827321,-0.069340785,0
1499855135,82,2,0.101911586,0.043390311,1
1499857191,109,2,-0.057925302,0.191814981,1
1499862972,45,2,0.154199563,-0.031535747,1
1499863462,65,2,-0.140237435,-0.046048057,0
1499864857,21,2,0.020629901,-0.10551929,2
1499868405,55,2,0.158031348,0.023770938,0
1499878917,129,2,-0.084993476,0.179681788,2
1499880155,118,2,0.058367451,-0.014975237,0
1499880312,67,2,0.115463408,-0.260541497,0
1499883179,43,2,-0.012986093,0.111854256,0
1499883329,48,2,-0.076882737,-0.049350336,0
1499884259,23,2,-0.00583361,-0.100148301,0
1499892619,126,2,0.029070794,-0.174554118,0
1499936019,66,2,-0.071924862,0.127362729,1
1499938151,13,2,-0.136922257,-0.231978737,0
1499938445,153,2,-0.077264489,-0.17624441,1
1499939470,141,2,0.017590273,-0.014559623,0
1499941375,18,2,0.021534255,0.112307515,0
1499942968,20,2,0.024119154,-0.000914251,0
1499943609,145,2,0.108919496,-0.059977321,0
1499944194,37,2,-0.002007304,0.040759778,0
1499944691,32,2,-0.07442421,-0.000175119,0
1499949462,120,2,-0.035499385,0.070415365,0
1499952563,69,2,-0.032279001,0.11220043,0
1499954595,91,2,0.015573955,-0.046065869,0
1499954665,39,2,0.193340991,-0.152647135,0
1499954682,153,2,0.063367159,-0.034073605,0
1499963339,129,2,-0.035464631,0.120300827,0
1499966829,76,2,0.20651846,-0.210126119,0
1499969468,94,2,-0.246586919,0.046723093,0
1499971515,30,2,-0.105974374,-0.1540117,0
1499971525,12,2,0.013043532,-0.045375296,0
1500023641,63,2,-0.024276388,0.084588038,0
1500026468,137,2,-0.056334238,0.139603659,0
1500026589,114,2,-0.147604306,-0.070602807,0
1500028171,154,2,-0.077381921,-0.134811683,1
1500033841,142,2,-0.106581647,-0.015641708,1
1500038402,99,2,-0.070397926,0.184563903,1
1500044412,145,2,-0.026641848,0.055949332,0
1500045154,66,2,-0.058175319,0.050986906,0
1500053557,127,2,-0.064255482,-0.113542423,0
1500056328,51,2,0.147503316,-0.168127755,0
1500059308,154,2,0.001209483,-0.007862405,0
1500060108,98,2,0.134934843,-0.113797351,0
1500063151,88,2,-0.063482733,-0.179421921,0
1500063655,137,2,-0.110208291,-0.176217663,0
1500106112,66,2,-0.107744339,-0.035762143,1
1500114634,83,2,-0.093297276,0.072604818,0
1500127376,131,2,-0.03036284,-0.057543464,0
1500128387,66,2,-0.030380138,-0.001282122,0
1500134300,78,2,-0.044537257,0.109049654,0
1500137592,144,2,0.114650833,0.093844968,0
1500138385,55,2,0.08608643,0.024359423,1
1500148443,96,2,-0.048146778,0.12498942,0
1500151663,45,2,-0.004377368,-0.005694813,0
1500151981,42,2,0.026559135,-0.108350684,1
1500198398,49,2,-0.01610009,0.060354382,3
1500205119,149,2,0.112666069,0.097466483,1
1500207622,65,2,-0.061736148,0.051238535,0
1500209686,29,2,0.208004138,-0.015769584,0
1500212965,7,2,-0.169037927,-0.299595686,2
1500221050,27,2,-0.21056492,0.012284517,0
1500233594,7,2,-0.13780341,0.036038517,0
1500236273,131,2,-0.026890483,0.034417765,1
1500237304,50,2,0.094251165,0.128546803,0
1500280012,34,2,0.050293209,-0.073064205,0
1500287938,56,2,0.063874088,0.192333484,0
1500288184,23,2,0.017970024,0.051993098,0
1500299446,144,2,-0.105865278,-0.030302178,0
1500299562,88,2,0.000168294,-0.123193857,0
1500303273,35,2,0.102312694,-0.031930237,0
1500303645,118,2,-0.128380788,-0.095864766,3
1500307885,37,2,0.132671459,-0.043834379,3
1500309103,13,2,0.09314016,-0.002867975,0
1500317579,120,2,0.028094551,0.034554525,0
1500365694,76,2,0.009403089,-0.089219297,0
1500370449,154,2,0.139997682,-0.077692909,0
1500371119,62,2,0.096335767,0.100826503,0
1500374028,67,2,0.052178631,0.077135296,0
1500375665,69,2,0.026797378,-0.051196178,0
1500377404,142,2,-0.055276235,0.040497534,0
1500382356,144,2,0.117115316,-0.022011736,0
1500382959,26,2,-0.085046704,0.067064806,0
1500384962,114,2,-0.009119711,0.112569197,3
1500387886,68,2,-0.02799348,-0.019719095,2
1500391407,137,2,-0.01529115,-0.17792436,0
1500392681,132,2,-0.166661548,-0.008026593,1
1500395941,150,2,-0.049192526,0.017274929,1
1500397568,38,2,-0.033286937,-0.04122639,0
1500401737,107,2,0.013154804,0.196211931,1
1500402791,63,2,0.189728534,0.016467852,1
1500405030,152,2,0.009577022,0.201523743,1
1500407199,24,2,-0.065868469,0.230744423,0
1500409904,117,2,-0.033511394,0.038279959,1
1500410835,6,2,0.088119138,-0.055215008,0
1500451864,109,2,-0.042695867,-0.046947578,0
1500453099,107,2,0.101909318,-0.089909178,0
1500456305,29,2,0.209910362,-0.196289468,0
1500456646,135,2,0.019803687,0.148773868,0
1500457799,21,2,0.129179284,0.10845166,3
1500461291,150,2,-0.02005364,0.225121377,1
1500463171,75,2,0.151296945,-0.029644317,0
1500464481,97,2,-0.098841411,-0.130142543,0
1500469891,65,2,0.136840109,-0.060020672,1
1500474666,117,2,-0.169102734,-0.060721914,0
1500481038,34,2,-0.054887918,-0.182013346,1
1500481202,74,2,0.004339688,-0.068346621,2
1500482114,58,2,0.06699325,0.160170667,1
1500495463,13,2,-0.144139842,0.044113377,1
1500497796,131,2,-0.160696608,0.093100455,0
1500542948,93,2,-0.02952787,-0.028096822,1
1500544768,9,2,-0.00265353,-0.009585515,1
1500555252,83,2,0.221926617,-0.013360376,0
1500558037,151,2,-0.098523603,-0.048293042,0
1500559198,106,2,-0.083681764,0.032232306,1
1500562137,11,2,-0.023523163,0.024695241,0
1500562139,99,2,0.105204088,-0.070660704,0
1500567395,77,2,0.002767949,-0.011365034,1
1500569438,146,2,-0.007928977,-0.074753821,0
1500569894,137,2,-0.098251181,-0.044299745,0
1500571090,63,2,-0.016120435,-0.09845678,0
1500572457,92,2,0.073136662,-0.046943169,0
1500576490,64,2,0.102512694,-0.004933833,0
1500580219,111,2,-0.147780622,0.076556336,0
1500580587,80,2,0.013855648,-0.039884401,1
1500624241,119,2,-0.105271358,-0.223140723,2
1500626837,26,2,0.145325692,0.045048964,2
1500627000,90,2,-0.023253042,0.113511199,1
1500628511,21,2,-0.136830624,0.042426965,0
1500630752,30,2,0.12019506,0.09503973,4
1500633493,154,2,0.090855678,-0.020873553,0
1500635204,120,2,0.058079762,0.047328951,1
1500636741,88,2,0.201445726,0.08273285,0
1500643039,64,2,0.02620268,0.13935308,0
1500646660,142,2,0.086514348,0.082601894,0
1500651265,82,2,0.22629474,-0.142993169,0
1500655919,55,2,0.091730996,-0.123977093,0
1500665050,30,2,0.208059279,-0.008527627,1
1500666912,91,2,0.09354429,0.084996012,0
1500668934,141,2,-0.225190422,0.0227191,0
1500669995,34,2,0.065961907,-0.052376783,0
1500722221,16,2,0.034932416,0.190579427,0
1500722739,43,2,0.018716639,0.151130239,0
1500724481,13,2,-0.126805439,0.03941195,0
1500727532,149,2,-0.08385298,-0.082508023,2
1500741456,116,2,0.033701369,-0.067646729,0
1500745104,81,2,-0.028875905,0.035366706,0
1500751426,75,2,0.033631491,0.103531583,1
1500753879,38,2,0.165463275,0.139983622,0
1500754479,101,2,-0.242930039,0.007137644,1
1500832832,132,2,-0.102222322,-0.012347039,2
1500888706,107,2,0.038229617,0.003970824,1
1500889433,109,2,-0.047219238,0.034730801,0
1500898442,114,2,-0.022678586,-0.098005022,0
1500902513,51,2,0.062581024,0.007042208,1
1500904315,81,2,-0.043638682,-0.209272416,0
1500906581,20,2,0.069690173,0.029026497,0
1500909105,106,2,-0.125613177,0.02121284,1
1500910067,7,2,0.134899381,0.006420928,1
1500910191,73,2,-0.003072344,0.177977058,1
1500912094,59,2,0.110079632,0.040479179,0
1500914512,124,2,0.031939578,0.126607509,1
1500914758,73,2,0.126659454,-0.121409358,0
1500929011,80,2,0.015010396,0.030872162,1
1500971685,35,2,-0.085657567,0.040056088,0
1500973080,2,2,-0.055323498,0.084639121,1
1500973628,86,2,0.061157984,-0.051941746,0
1500976678,119,2,0.028889956,0.004254802,1
1500976760,92,2,-0.031387983,0.082049358,0
1500977857,12,2,0.082665083,-0.153401518,0
1500979602,17,2,-0.107831046,0.02993459,1
1500979867,126,2,-0.123683473,-0.02393724,0
1500985413,68,2,0.203386087,-0.029801999,1
1500993268,132,2,0.052609999,0.111828937,0
1500996404,71,2,-0.137638754,0.097317259,1
1500997696,9,2,0.127495061,-0.134586323,0
1501006268,131,2,0.022683919,-0.05733992,0
1501009487,67,2,0.039902411,-0.177818817,1
1501012484,97,2,-0.049874817,0.055326918,0
1501013675,73,2,-0.015063517,0.052077513,0
1501060575,63,2,-0.126151893,0.009946558,0
1501068554,91,2,-0.123881599,0.082562489,2
1501071682,16,2,-0.168003148,0.003038093,0
1501073714,110,2,0.021200906,0.138678459,2
1501074700,69,2,0.018578408,0.018982729,0
1501075305,138,2,0.03248085,0.022260067,0
1501080384,37,2,-0.057195877,0.033313212,0
1501087521,141,2,-0.053431784,0.124250473,0
1501091338,135,2,-0.068928311,-0.232779624,0
1501092567,114,2,0.10173157,0.151713757,1
1501093922,39,2,-0.106651853,-0.037505479,1
1501100942,41,2,0.045969134,-0.032323442,0
1501102632,54,2,-0.116615095,0.074696495,0
1501160440,111,2,-0.024955197,-0.015523464,0
1501162551,32,2,-0.005532883,-0.079171437,0
1501162965,64,2,-0.046782849,-0.068828975,0
1501163474,118,2,-0.023440027,-0.270142451,0
1501169457,149,2,-0.056548274,-0.00207683,0
1501170040,122,2,-0.012799315,-0.132154202,1
1501172408,69,2,0.099783214,0.190463498,1
1501174320,41,2,0.112264455,-0.20672319,1
1501178460,92,2,-0.003865904,-0.010494282,0
1501180704,54,2,0.006308305,0.143358518,1
1501183779,154,2,-0.046970259,-0.026651445,0
1501186053,72,2,0.044801464,-0.11503421,1
1501230853,97,2,0.130198177,0.197905942,0
1501232544,138,2,0.075075883,0.07516028,0
1501234898,19,2,-0.033733548,-0.070554814,0
1501235143,42,2,0.036156449,0.144237941,0
1501242413,33,2,0.038242071,0.013731988,0
1501244586,41,2,0.062578868,0.2076411,0
1501250739,119,2,-0.098735945,0.067030896,0
1501252842,130,2,0.135252631,0.044799768,1
1501253900,141,2,-0.167165144,-0.19953442,0
1501262459,103,2,-0.159004121,0.105414387,0
1501263039,58,2,-0.016370439,0.00467716,0
1501266891,65,2,-0.051914611,-0.070662516,0
1501267087,16,2,-0.000726475,-0.148047491,1
1501322791,85,2,-0.065302928,-0.057377744,0
1501327373,30,2,-0.057803774,0.03899596,0
1501331576,17,2,0.061886341,-0.051329148,1
1501334795,77,2,0.040580652,-0.093454058,1
1501352429,33,2,0.022928115,0.024826696,1
1501402117,107,2,-0.023678603,0.007998874,1
1501408320,141,2,-0.022722349,0.009829647,1
1501408505,50,2,-0.015440848,-0.054435176,1
1501433697,12,2,0.148469123,-0.012412587,1
1501437363,128,2,-0.021293012,-0.115166129,0
1501444728,143,2,0.038944785,0.062395026,1
1501490041,34,2,0.112762167,-0.001839539,0
1501490802,60,2,-0.014681242,-0.18323949,1
1501490815,109,2,0.053314186,-0.146213226,0
1501491762,17,2,-0.043548175,0.007687468,1
1501492839,148,2,-0.089138052,0.031512684,0
1501493125,81,2,0.051676235,-0.037292202,0
1501493645,50,2,0.103934639,-0.02191821,0
1501501967,30,2,0.107068354,-0.018258642,0
1501502760,104,2,0.116968693,-0.094452092,0
1501509200,40,2,0.009716384,0.158904901,0
1501510461,93,2,-0.02396805,-0.193513176,0
1501516586,107,2,0.054082452,0.00030341,0
1501529362,33,2,-0.014878326,0.091607441,0
1501531138,118,2,0.114115614,0.174601303,0
1501574916,114,2,-0.115440063,-0.078569163,0
1501574924,13,2,-0.084157596,0.079898239,0
1501579181,99,2,0.054475723,0.089785955,0
1501579526,129,2,0.107909149,0.060016598,0
1501584250,63,2,0.228875683,0.175010955,0
1501586827,135,2,0.015297272,-0.139852191,0
1501591053,130,2,0.081029525,0.123864855,0
1501596672,104,2,0.018775648,0.139332854,7
1501601772,109,2,-0.048373395,-0.105711893,0
1501601788,44,2,-0.051619172,-0.032137199,0
1501604309,11,2,0.103028293,-0.138763328,0
1501604311,152,2,0.103920155,-0.075285173,0
1501606619,128,2,0.192083399,0.040169255,0
1501609236,72,2,-0.10329238,0.144864869,0
1501614582,148,2,0.000493882,0.003174537,0
1501616682,57,2,-0.02848489,-0.024340693,4
1501664584,63,2,-0.009420182,0.05980647,0
1501665032,114,2,-0.074317283,-0.038262439,0
1501665829,30,2,0.087519851,-0.08849987,0
1501677031,83,2,0.002975045,-0.018856889,0
1501682417,16,2,0.138691934,-0.128035092,0
1501685102,42,2,0.130211273,0.062792275,0
1501685725,56,2,-0.038161641,-0.112983461,0
1501689415,67,2,0.001201531,-0.0781545,0
1501699706,42,2,0.123574549,0.058756382,0
1501700698,104,2,0.163271128,-0.032136689,0
1501701431,21,2,-0.116305918,-0.152940566,0
1501702236,54,2,0.041393617,0.16925917,0
1501749556,52,2,0.084082714,-0.059263427,0
1501751294,41,2,0.087899774,0.067115682,0
1501752979,16,2,0.064158266,-0.096293496,0
1501754829,103,2,0.085744641,-0.075485478,0
1501760977,132,2,-0.124677358,0.040286195,0
1501761195,62,2,-0.069319925,0.049826905,1
1501769822,69,2,-0.136007596,0.070008897,1
1501771220,109,2,0.13389774,-0.10981288,1
1501773864,51,2,0.046508715,-0.071076537,0
1501777340,56,2,-0.017923616,-0.173106935,0
1501778650,57,2,0.077368616,0.012349269,0
1501782141,57,2,-0.078881067,0.106802889,1
1501782729,86,2,0.014845623,0.173075125,0
1501783605,24,2,0.016087944,-0.104820725,3
1501790137,120,2,-0.154548844,-0.147809929,1
1501790700,119,2,0.173536237,-0.089990452,0
1501793664,57,2,0.098555151,0.186457899,0
1501838731,102,2,-0.113514207,-0.151494865,1
1501840107,130,2,0.056989234,0.114641837,2
1501844176,80,2,-0.040450481,0.125969134,0
1501844268,13,2,-0.080445467,0.033498561,1
1501849093,35,2,-0.136882236,0.007404894,0
1501850053,13,2,-0.055995472,0.10124425,0
1501855089,3,2,-0.101001391,0.187353241,0
1501856918,57,2,-0.1488114,-0.11388768,0
1501859333,142,2,-0.012210486,-0.09890234,2
1501860352,127,2,-0.058199666,-0.020628819,1
1501863894,55,2,-0.025236899,0.006408066,0
1501866183,143,2,-0.142617885,0.003266895,0
1501870850,154,2,-0.021048046,0.06521556,0
1501871961,124,2,-0.015047971,-0.035019589,0
1501872592,40,2,0.2076104,-0.065190892,0
1501874224,89,2,-0.007878962,0.094669724,1
1501933236,82,2,-0.109912884,-0.113522066,0
1501933534,122,2,-0.008217136,-0.014875928,0
1501939742,15,2,0.008146233,0.016293755,0
1501940536,121,2,0.087455329,0.135419336,1
1501941813,63,2,0.032229158,0.002289199,0
1501943939,75,2,-0.070751814,0.049593431,0
1501952135,150,2,0.076005618,0.179864707,0
1501961608,85,2,0.025709615,0.049105056,3
1502011819,81,2,0.113373755,-0.139592451,0
1502029832,148,2,-0.106240011,-0.004084055,0
1502052958,142,2,0.007163109,0.068739495,0
1502094994,16,2,-0.061890086,-0.121470034,1
1502097867,16,2,0.115037939,-0.112940914,0
1502102815,96,2,0.178791054,-0.065342288,0
1502103253,131,2,0.112074618,-0.018235601,2
1502112205,128,2,0.119403217,0.186632973,0
1502114421,85,2,-0.174088339,-0.11782725,0
1502115880,19,2,-0.225750429,0.008085745,0
1502116166,133,2,0.107535483,0.031627636,0
1502117345,54,2,0.028930179,0.060854658,1
1502119554,19,2,0.020973872,-0.012911258,1
1502124248,77,2,0.061838421,0.028619762,1
1502125603,56,2,0.059824086,0.132324254,0
1502127472,86,2,-0.019504869,0.031761225,4
1502129253,31,2,-0.166762434,0.006594458,1
1502129426,81,2,-0.03803203,0.154679769,0
1502132358,20,2,-0.061508599,-0.181075728,0
1502132656,60,2,0.050302542,-0.184558188,0
1502181269,148,2,0.003685575,0.095639796,0
1502184938,67,2,0.002586248,-0.031480471,0
1502186842,130,2,-0.017526834,-0.079589492,2
1502194004,151,2,-0.058708933,-0.040146981,0
1502196226,41,2,0.036139068,-0.103395579,0
1502200210,72,2,0.134319312,0.108828957,0
1502205139,23,2,0.122738477,0.026907966,1
1502211955,96,2,-0.170977031,-0.027293938,0
1502214960,101,2,0.061202473,-0.043377058,0
1502219325,149,2,-0.081764882,0.058916692,1
1502220125,4,2,-0.001650866,-0.20626591,0
1502221148,93,2,0.122132909,-0.045005538,1
1502221335,68,2,-0.083170645,-0.148820081,1
1502267117,137,2,-0.108776183,-0.072380144,1
1502267883,87,2,0.04766764,-0.119864672,0
1502277656,38,2,0.054741335,-0.010690385,0
1502279133,19,2,-0.054369934,-0.012371009,0
1502286212,150,2,-0.223026728,0.049831885,0
1502286479,53,2,-0.041979411,-0.009994116,1
1502290043,87,2,-0.069415101,0.074914175,1
1502292238,33,2,0.066644543,0.162708917,0
1502295012,50,2,0.139856809,-0.14520149,0
1502296540,130,2,-0.175372181,0.055868435,1
1502301461,131,2,0.047129811,-0.154205775,1
1502304078,20,2,0.066086042,-0.069806357,2
1502308755,19,2,-0.02616784,-0.01109666,0
1502356068,128,2,-0.142759559,0.209228759,1
1502356620,104,2,0.006804127,-0.112032556,0
1502362701,53,2,0.071602253,-0.136192756,0
1502373358,141,2,-0.056241916,0.083340869,0
1502379668,124,2,-0.109400799,-0.252173437,0
1502380287,130,2,-0.015676654,0.010890044,0
1502385371,151,2,-0.218361096,0.120418894,0
1502385902,16,2,-0.030779012,0.104470609,1
1502388428,67,2,0.113673403,-0.032041028,0
1502390086,149,2,-0.1431312,0.02837363,0
1502391191,75,2,0.012558296,0.008949317,1
1502393230,130,2,0.077702228,0.168259233,4
1502395539,150,2,0.171254236,0.10823031,1
1502397336,9,2,0.070440509,0.07379553,0
1502398756,109,2,0.051541465,0.123539283,0
1502443530,151,2,-0.005830836,0.141024342,0
1502452178,44,2,0.04335714,0.154964483,1
1502456945,26,2,-0.004393618,0.096836792,2
1502467710,148,2,-0.138835214,0.096475776,0
1502469700,110,2,-0.160462385,0.240135835,1
1502470284,4,2,0.025056055,0.043105886,0
1502472901,7,2,-0.156709737,-0.189254596,2
1502473318,78,2,-0.197035514,0.073059307,1
1502475283,13,2,0.07771059,0.053950613,0
1502476834,2,2,-0.008879032,0.013408121,0
1502477710,2,2,0.050936548,0.083381432,0
1502477830,103,2,-0.085475464,0.040868974,0
1502478096,101,2,-0.045453306,-0.126661712,1
1502479665,57,2,0.04851499,0.017390825,0
1502482229,32,2,0.20887175,0.023633834,2
1502483295,119,2,0.00143773,0.049467166,1
1502527691,13,2,-0.006991791,-0.096952941,0
1502531002,99,2,0.090251809,-0.002358388,1
1502531039,130,2,0.163219537,0.089900937,0
1502533762,3,2,-0.238921375,-0.164332361,1
1502537617,151,2,-0.00757147,-0.17684523,0
1502548179,114,2,0.011321799,0.004144831,0
1502554655,150,2,-0.086986967,0.057201645,0
1502559333,8,2,0.13416401,-0.034942287,0
1502565064,43,2,-0.006920745,-0.167732157,1
1502565378,45,2,-0.052382548,-0.046618971,0
1502622372,54,2,0.023014794,0.20580948,1
1502636166,142,2,-0.016179178,-0.064463213,0
1502638666,20,2,-0.011348685,-0.0410127,0
1502638801,148,2,0.160097396,-0.165037909,1
1502655243,135,2,-0.091192754,0.047278194,2
1502702575,133,2,0.073943814,-0.111800639,0
1502706316,16,2,0.003831984,0.04065728,0
1502707850,138,2,0.024776347,-0.05640468,1
1502710214,77,2,0.063588903,0.053639044,0
1502718262,151,2,0.124112057,-0.213282803,1
1502722244,27,2,0.003312996,0.026267885,0
1502722597,44,2,0.129924705,0.133370104,1
1502723338,19,2,-0.08863245,0.211658183,0
1502730824,97,2,-0.051694787,-0.053441268,0
1502731732,28,2,-0.193104883,0.144894392,0
1502738125,73,2,-0.107764567,-0.16059622,1
1502740928,17,2,-0.081075016,-0.040378846,1
1502743996,131,2,-0.128209176,-0.14374992,1
1502784026,17,2,-0.082804056,0.018751866,1
1502784750,63,2,0.014507765,0.195922539,0
1502786471,58,2,-0.077668716,-0.065519366,1
1502791290,131,2,-0.166275196,0.065203812,2
1502791469,134,2,0.073324729,-0.143175481,0
1502797178,51,2,0.020545291,-0.111594657,0
1502803213,32,2,-0.095200827,0.037788087,0
1502806701,15,2,0.011376549,-0.123078605,1
1502808548,53,2,-0.141079831,0.020156016,0
1502809736,114,2,0.061782689,-0.111391894,0
1502809759,91,2,-0.006714354,0.089837035,1
1502810657,31,2,-0.033832811,0.039983977,0
1502811163,130,2,-0.046828841,0.01978809,0
1502817928,75,2,0.12024906,0.008873912,1
1502818273,43,2,-0.035427469,-0.000935184,0
1502825828,65,2,-0.012273733,-0.036039308,0
1502826152,76,2,0.072370163,0.085718428,0
1502826461,141,2,0.071952461,-0.001807681,1
1502873252,60,2,-0.116638017,0.139651661,0
1502874191,144,2,-0.042622624,0.04583516,2
1502877712,11,2,0.176247333,-0.053006201,1
1502878393,144,2,0.195162447,0.127651314,2
1502878457,71,2,0.048373642,-0.064716566,0
1502891337,16,2,-0.093629424,-0.007118332,0
1502895426,89,2,0.187416812,-0.051179415,0
1502902476,90,2,0.023481005,0.027512527,1
1502904311,68,2,0.073924756,0.035371894,0
1502905212,77,2,-0.078302611,-0.120712663,0
1502905710,60,2,-0.153494592,0.02678048,0
1502907000,106,2,0.071848722,0.101353386,0
1502916547,29,2,0.140584757,-0.198220606,0
1502959116,127,2,0.019578649,-0.035795302,1
1502960274,53,2,-0.174513112,0.060324565,0
1502967464,19,2,0.028076248,-0.121945704,0
1502968848,118,2,0.096775266,0.034655252,0
1502979447,118,2,-0.105273231,-0.142544058,0
1502980937,26,2,-0.013865402,0.081683656,0
1502981416,106,2,-0.006976857,-0.007852732,0
1502985399,109,2,0.001092391,0.286492042,3
1502985724,144,2,0.16984628,-0.101476158,1
1502990424,146,2,-0.077092441,-0.07206661,1
1502990657,36,2,0.16589796,0.058436093,0
1502994265,74,2,0.134771863,-0.103947588,1
1502996296,52,2,0.065143695,-0.149011793,0
1502997542,59,2,-0.09805091,0.178485366,0
1503000013,96,2,-0.140369981,0.133438082,0
1503043868,143,2,0.051608904,-0.182102939,0
1503044012,23,2,-0.107853312,0.172068969,0
1503045583,68,2,0.040882833,-0.085986924,1
1503047488,13,2,0.074464215,-0.00852756,0
1503047788,42,2,-0.075588064,0.126922779,1
1503048685,34,2,-0.038860403,-0.126585964,2
1503060977,150,2,0.018739474,-0.145404768,1
1503063848,16,2,0.131267078,-0.078159466,1
1503069373,33,2,0.2365625,0.025556914,1
1503071167,141,2,0.114945783,-0.091169115,0
1503071870,96,2,-0.21621297,0.125892266,4
1503075443,75,2,0.251903461,-0.082486488,0
1503082980,104,2,0.088871108,0.106015178,0
1503087796,54,2,0.13837325,0.11864563,1
1503130309,34,2,-0.039899826,-0.028711999,2
1503152532,60,2,0.135907767,0.212687884,1
1503153375,53,2,0.09742942,-0.088219503,1
1503156626,62,2,0.032476614,0.129651827,0
1503175021,58,2,-0.036218047,-0.037594133,0
1503175670,98,2,-0.073566382,-0.056003486,1
1503220426,154,2,0.173432908,0.273549125,1
1503226288,106,2,-0.122520598,0.099832284,1
1503229510,41,2,0.005456661,-0.071759825,0
1503233655,58,2,-0.01552555,-0.078127218,0
1503235332,57,2,0.011841564,0.013716349,2
1503251655,58,2,-0.077693437,-0.114055872,0
1503255039,149,2,-0.085850935,0.033731466,3
1503258519,6,2,-0.14259175,0.103689122,0
1503311670,152,2,-0.054053892,-0.001448991,0
1503317402,109,2,0.084668072,0.071447877,1
